trip_id,trip_length,sudden_brake,sudden_acceleration,sudden_turn,tight_turn,speeding,sudden_stop,route_deviation,violation_score,trip_rating
2326,16.5,1,1,1,0,0,1,0,17,9.0
2327,31.8,0,1,0,0,1,1,0,15,9.5
2328,3.9,1,1,0,1,0,1,0,20,5.0
2329,8.8,0,0,0,1,0,0,1,13,8.5
2330,37.2,0,2,2,2,1,2,0,42,8.9
2331,32.5,1,0,1,1,1,1,0,25,9.2
2332,17.3,1,0,0,0,1,1,0,16,9.1
2333,44.5,1,2,1,2,0,2,0,38,9.1
2334,5.2,1,0,1,0,1,1,0,19,6.5
2335,31.5,0,1,1,0,1,1,0,18,9.4
2336,9.0,0,1,1,1,1,0,0,19,7.9
2337,16.0,0,1,0,0,0,0,0,4,9.8
2338,0.9,0,1,0,1,0,0,0,10,1.0
2339,29.6,1,1,1,1,1,0,0,24,9.2
2340,45.6,0,0,2,0,2,1,0,23,9.5
2341,17.5,1,0,0,1,0,1,0,16,9.1
2342,7.9,0,1,0,0,0,0,0,4,9.5
2343,23.6,1,0,1,0,1,0,0,14,9.4
2344,45.8,2,0,2,1,0,1,0,27,9.4
2345,25.1,1,0,1,1,1,0,0,20,9.2
2346,39.3,2,0,2,0,2,1,0,33,9.2
2347,18.1,0,0,1,0,0,0,0,3,9.8
2348,18.8,0,1,1,0,0,1,2,26,8.6
2349,34.8,0,1,0,0,1,1,2,29,9.2
2350,24.7,1,1,0,1,0,0,0,15,9.4
2351,47.9,0,1,2,2,0,0,0,22,9.5
2352,6.9,1,0,1,0,1,0,1,21,7.0
2353,11.9,0,0,0,0,0,0,0,0,10.0
2354,49.9,3,2,2,1,0,2,0,45,9.1
2355,49.0,3,2,2,3,3,1,0,70,8.6
2356,7.6,0,1,0,1,1,0,0,16,7.9
2357,18.7,0,0,0,0,0,1,0,5,9.7
2358,34.1,0,1,0,1,0,0,0,10,9.7
2359,32.5,1,0,1,0,1,0,0,14,9.6
2360,13.0,1,0,0,1,1,1,0,22,8.3
2361,12.6,1,1,1,1,0,0,0,18,8.6
2362,6.5,1,1,0,0,1,0,0,15,7.7
2363,15.8,1,1,0,1,1,1,0,26,8.4
2364,15.4,1,1,1,0,0,1,0,17,8.9
2365,14.8,0,0,0,0,1,0,0,6,9.6
2366,15.1,1,1,1,0,0,0,0,12,9.2
2367,30.5,0,1,0,0,0,0,0,4,9.9
2368,34.2,1,0,0,0,0,1,0,10,9.7
2369,4.9,1,0,1,1,1,1,3,46,1.0
2370,1.8,1,0,1,0,1,0,0,14,2.6
2371,16.5,1,1,1,1,1,1,0,29,8.3
2372,45.9,0,0,0,1,2,2,0,28,9.4
2373,1.3,1,0,0,1,1,1,0,22,1.0
2374,33.4,0,1,0,1,0,1,0,15,9.6
2375,49.5,0,2,0,2,2,2,0,42,9.2
2376,23.7,1,0,0,0,1,0,2,25,9.0
2377,23.5,0,0,1,0,0,1,0,8,9.7
2378,49.0,0,2,1,2,0,3,0,38,9.2
2379,17.0,0,1,1,0,1,0,0,13,9.2
2380,27.1,0,0,1,1,0,0,0,9,9.7
2381,31.0,1,1,1,1,1,0,0,24,9.2
2382,15.7,0,1,0,1,0,1,0,15,9.1
2383,26.5,0,0,1,0,1,1,0,14,9.5
2384,29.3,0,0,0,1,0,1,0,11,9.6
2385,20.9,0,0,0,1,1,1,0,17,9.2
2386,14.6,0,0,1,1,1,0,0,15,9.0
2387,25.0,1,0,1,0,0,0,0,8,9.7
2388,5.4,1,0,1,0,0,0,2,22,6.0
2389,38.0,1,2,2,0,1,2,0,35,9.1
2390,36.0,1,0,1,0,0,0,0,8,9.8
2391,4.2,0,0,1,1,1,1,0,20,5.4
2392,28.1,1,0,1,0,1,1,0,19,9.3
2393,41.1,2,0,0,0,1,1,0,21,9.5
2394,13.9,1,1,1,1,0,1,0,23,8.4
2395,32.6,1,0,1,0,0,1,0,13,9.6
2396,36.9,1,0,2,1,1,2,0,33,9.1
2397,45.8,0,0,1,2,1,2,0,31,9.3
2398,14.3,0,1,0,1,1,0,0,16,8.9
2399,14.6,0,0,0,1,1,1,0,17,8.8
2400,8.3,1,0,0,0,0,1,0,10,8.8
2401,34.8,1,1,1,1,0,0,0,18,9.5
2402,23.0,0,1,0,1,0,0,1,17,9.3
2403,12.7,1,0,0,1,0,1,0,16,8.8
2404,27.0,1,1,1,0,0,0,0,12,9.6
2405,24.5,0,0,1,1,0,1,0,14,9.4
2406,43.2,1,2,1,1,0,0,0,22,9.5
2407,36.6,2,2,2,0,1,2,0,40,8.9
2408,42.4,2,1,2,1,2,2,0,48,8.9
2409,49.4,3,0,0,1,3,0,0,39,9.2
2410,7.4,1,1,1,0,0,0,0,12,8.4
2411,37.7,0,1,1,1,2,1,0,30,9.2
2412,24.1,0,0,1,1,1,1,0,20,9.2
2413,32.2,0,0,0,1,1,0,0,12,9.6
2414,3.3,1,0,1,1,1,0,0,20,4.2
2415,9.0,1,1,0,0,0,0,0,9,9.0
2416,6.5,0,1,1,1,1,0,0,19,7.1
2417,28.2,0,1,0,0,1,1,0,15,9.5
2418,36.8,0,2,0,2,2,2,0,42,8.9
2419,24.7,1,0,0,1,1,1,1,29,8.8
2420,16.4,1,0,0,0,0,0,0,5,9.7
2421,40.2,0,0,0,0,1,1,0,11,9.7
2422,25.9,0,0,1,0,0,0,0,3,9.9
2423,22.0,1,1,0,1,1,0,0,21,9.0
2424,8.5,0,0,0,0,0,0,0,0,10.0
2425,17.5,0,1,1,1,1,0,0,19,8.9
2426,10.7,1,1,1,0,0,1,0,17,8.4
2427,27.4,0,0,0,0,1,0,0,6,9.8
2428,18.3,1,0,0,1,0,1,0,16,9.1
2429,21.0,0,1,0,0,0,0,0,4,9.8
2430,22.0,0,0,1,0,0,1,3,29,8.7
2431,8.3,0,1,0,1,0,1,0,15,8.2
2432,37.6,0,1,2,2,0,0,3,43,8.9
2433,9.3,1,0,1,0,1,0,0,14,8.5
2434,30.9,1,0,1,1,1,0,0,20,9.4
2435,16.2,1,1,1,1,1,0,0,24,8.5
2436,47.4,2,1,0,2,2,2,0,48,9.0
2437,48.0,0,3,1,1,0,2,0,31,9.4
2438,48.6,2,3,3,0,0,0,0,31,9.4
2439,24.2,1,1,1,0,0,0,0,12,9.5
2440,6.8,0,0,1,0,1,0,0,9,8.7
2441,6.3,0,0,1,1,0,1,0,14,7.8
2442,39.2,2,0,0,2,0,2,0,32,9.2
2443,21.6,0,0,0,0,0,1,0,5,9.8
2444,26.6,0,0,1,1,0,0,0,9,9.7
2445,15.2,1,1,1,0,0,1,0,17,8.9
2446,4.1,0,1,0,0,1,1,0,15,6.4
2447,5.4,0,1,1,0,1,1,0,18,6.8
2448,21.6,1,1,0,1,0,0,0,15,9.3
2449,17.3,0,0,1,0,1,1,0,14,9.2
2450,14.5,0,1,1,0,1,1,0,18,8.8
2451,16.6,1,1,0,1,1,1,0,26,8.4
2452,12.6,0,1,0,0,0,1,0,9,9.3
2453,34.2,0,1,0,1,0,1,0,15,9.6
2454,30.9,1,0,1,1,0,0,0,14,9.5
2455,28.5,1,1,0,0,1,1,3,41,8.6
2456,36.0,2,0,1,1,0,1,0,24,9.3
2457,33.8,0,0,1,1,0,1,0,14,9.6
2458,26.6,1,0,0,1,0,0,0,11,9.6
2459,42.5,0,0,2,2,1,2,0,34,9.2
2460,44.7,1,0,2,0,0,1,0,16,9.6
2461,7.3,0,1,0,0,1,0,0,10,8.6
2462,47.3,0,1,0,1,0,0,0,10,9.8
2463,8.5,0,0,1,0,0,1,0,8,9.1
2464,9.0,0,1,0,1,1,0,2,30,6.7
2465,47.3,0,0,2,2,1,1,0,29,9.4
2466,4.2,0,0,1,0,1,0,0,9,7.9
2467,43.4,0,1,0,2,1,2,0,32,9.3
2468,18.7,1,1,1,1,1,0,0,24,8.7
2469,8.5,1,0,0,1,0,0,0,11,8.7
2470,9.5,0,0,0,1,0,0,0,6,9.4
2471,21.0,1,0,1,0,1,1,0,19,9.1
2472,33.9,1,0,1,0,1,1,0,19,9.4
2473,9.7,0,0,1,0,0,1,0,8,9.2
2474,5.4,0,0,0,0,1,0,0,6,8.9
2475,31.9,0,1,0,0,1,0,0,10,9.7
2476,42.1,0,2,0,2,0,1,0,25,9.4
2477,33.1,0,1,0,0,1,0,0,10,9.7
2478,7.4,0,1,1,0,1,0,0,13,8.3
2479,29.1,1,1,1,0,0,1,0,17,9.4
2480,48.7,0,1,2,2,1,2,0,38,9.2
2481,25.6,0,0,1,0,0,1,0,8,9.7
2482,5.5,0,0,0,1,1,1,0,17,7.0
2483,13.0,0,1,1,0,1,1,0,18,8.6
2484,15.2,0,0,1,0,1,0,0,9,9.4
2485,30.0,0,1,1,1,1,0,0,19,9.4
2486,40.6,0,1,0,0,0,2,0,14,9.7
2487,21.7,1,1,0,0,0,1,0,14,9.4
2488,41.9,1,2,2,2,0,0,1,38,9.1
2489,26.5,0,1,1,0,1,1,0,18,9.3
2490,16.9,1,1,1,0,0,0,0,12,9.3
2491,2.6,1,0,0,0,0,1,1,17,3.9
2492,43.4,2,2,0,1,1,1,0,35,9.2
2493,32.9,1,1,1,0,0,0,0,12,9.6
2494,3.8,0,0,0,1,0,1,2,25,3.6
2495,27.2,1,1,1,0,1,0,0,18,9.3
2496,46.3,2,0,0,2,1,1,0,33,9.3
2497,23.8,1,1,1,1,0,1,0,23,9.0
2498,15.3,1,0,0,1,0,0,0,11,9.3
2499,27.1,1,0,1,1,1,0,0,20,9.3
2500,33.2,0,0,0,1,0,1,0,11,9.7
2501,19.7,0,0,0,0,0,1,0,5,9.7
2502,17.9,0,0,1,1,0,0,0,9,9.5
2503,3.8,0,0,1,1,1,0,0,15,6.2
2504,15.6,1,1,0,1,0,1,3,41,7.4
2505,49.8,1,0,2,2,0,0,0,23,9.5
2506,5.4,0,0,0,1,0,0,0,6,8.9
2507,11.4,0,0,1,0,1,1,0,14,8.8
2508,42.3,1,1,1,1,2,0,0,30,9.3
2509,42.1,0,0,1,1,1,1,3,41,9.0
2510,12.1,1,1,0,1,1,1,0,26,7.9
2511,2.8,1,1,1,1,0,0,0,18,3.9
2512,46.7,0,0,0,1,2,0,0,18,9.6
2513,5.5,1,1,0,1,1,0,0,21,6.3
2514,17.1,1,1,0,1,0,0,0,15,9.1
2515,22.3,1,0,0,1,1,1,0,22,9.0
2516,5.2,1,1,1,0,1,0,0,18,6.6
2517,16.6,1,1,0,1,0,1,0,20,8.8
2518,1.6,0,1,1,1,1,1,0,24,1.0
2519,16.7,0,0,1,0,1,0,0,9,9.5
2520,27.2,1,1,0,1,0,1,0,20,9.3
2521,3.7,1,1,0,1,1,0,0,21,4.5
2522,44.0,2,2,0,1,1,1,0,35,9.2
2523,41.3,2,1,1,1,0,0,0,23,9.4
2524,19.3,1,1,1,0,1,0,0,18,9.1
2525,34.1,0,0,1,0,1,1,0,14,9.6
2526,9.3,0,0,1,1,0,0,0,9,9.0
2527,37.5,0,0,1,1,2,1,0,26,9.3
2528,22.1,1,1,1,0,1,0,0,18,9.2
2529,46.4,1,1,2,1,2,2,0,43,9.1
2530,16.6,1,1,0,0,0,0,0,9,9.5
2531,43.2,0,0,1,0,0,0,0,3,9.9
2532,18.1,0,0,1,1,0,0,0,9,9.5
2533,28.5,0,0,0,1,1,0,0,12,9.6
2534,25.3,1,1,0,0,0,0,0,9,9.6
2535,1.5,0,1,1,0,0,1,0,12,2.7
2536,15.2,0,1,0,0,1,1,0,15,9.0
2537,16.3,0,1,0,1,1,1,0,21,8.7
2538,24.1,0,1,1,1,0,0,0,13,9.5
2539,23.2,0,0,0,0,1,1,0,11,9.5
2540,38.3,1,1,1,1,1,2,0,34,9.1
2541,15.8,1,1,1,1,0,1,0,23,8.6
2542,3.7,0,0,1,1,0,1,2,28,2.6
2543,27.8,0,1,1,0,0,1,0,12,9.6
2544,14.3,1,1,1,0,0,1,0,17,8.8
2545,34.9,0,0,1,1,0,0,0,9,9.7
2546,32.0,1,0,0,0,0,1,0,10,9.7
2547,4.3,0,0,1,0,0,0,0,3,9.3
2548,11.4,1,0,1,0,0,1,0,13,8.9
2549,17.7,1,1,0,1,0,1,0,20,8.9
2550,46.8,0,0,0,1,1,0,0,12,9.7
2551,24.8,1,1,1,0,0,0,0,12,9.5
2552,10.8,0,1,1,1,1,1,0,24,7.8
2553,41.0,2,1,1,0,2,2,0,39,9.1
2554,31.1,1,0,1,0,0,1,0,13,9.6
2555,15.0,1,0,0,0,1,0,0,11,9.3
2556,16.4,1,0,1,1,1,1,1,32,8.1
2557,22.4,1,0,0,0,1,0,0,11,9.5
2558,23.8,0,0,0,1,1,1,0,17,9.3
2559,43.3,2,2,1,1,1,2,0,43,9.0
2560,49.6,2,2,1,2,1,3,0,54,8.9
2561,42.9,0,1,2,0,0,2,0,20,9.5
2562,19.1,1,1,1,1,0,0,0,18,9.1
2563,11.7,0,0,1,0,1,1,0,14,8.8
2564,46.5,1,1,2,1,2,1,0,38,9.2
2565,47.3,0,0,2,1,0,2,0,22,9.5
2566,46.9,0,1,2,2,1,1,0,33,9.3
2567,33.7,0,1,0,1,1,0,2,30,9.1
2568,4.6,0,0,1,0,1,0,0,9,8.1
2569,23.3,0,0,1,0,0,0,0,3,9.9
2570,15.6,0,1,1,1,1,0,0,19,8.8
2571,11.3,0,1,0,1,0,0,0,10,9.1
2572,5.5,1,0,0,1,1,0,0,17,7.0
2573,40.2,2,0,0,2,1,0,0,28,9.3
2574,30.3,1,1,0,0,0,0,0,9,9.7
2575,23.1,1,1,0,1,1,1,2,40,8.3
2576,14.6,1,0,1,0,1,0,1,21,8.6
2577,48.4,3,3,3,0,2,1,0,53,8.9
2578,38.5,1,1,0,1,0,0,0,15,9.6
2579,1.9,1,1,0,1,1,1,0,26,1.0
2580,23.1,1,1,0,0,1,0,2,29,8.8
2581,32.2,0,1,1,0,1,0,0,13,9.6
2582,37.3,0,2,0,2,1,1,0,31,9.2
2583,44.3,0,2,2,1,0,0,0,20,9.6
2584,5.9,0,0,1,1,1,0,0,15,7.5
2585,15.3,1,1,1,1,0,0,0,18,8.8
2586,25.1,1,1,1,1,0,1,0,23,9.1
2587,6.5,0,0,1,0,1,1,0,14,7.9
2588,37.7,1,2,1,0,0,2,0,26,9.3
2589,24.0,1,0,0,1,1,1,0,22,9.1
2590,36.1,2,1,0,1,0,1,0,25,9.3
2591,29.8,1,1,1,0,1,0,0,18,9.4
2592,16.3,0,0,0,0,1,0,1,13,9.2
2593,23.8,0,1,1,1,0,0,0,13,9.5
2594,43.1,1,2,2,0,2,1,0,36,9.2
2595,48.6,1,1,1,3,0,1,0,35,9.3
2596,16.1,0,0,1,1,0,0,0,9,9.4
2597,39.6,2,1,0,2,1,2,0,42,8.9
2598,2.5,1,0,1,1,1,1,1,32,1.0
2599,40.6,0,2,0,2,2,2,0,42,9.0
2600,37.2,2,1,2,2,1,2,0,48,8.7
2601,49.0,2,3,1,3,2,1,0,60,8.8
2602,15.9,0,0,0,1,1,1,0,17,8.9
2603,45.3,2,1,1,0,0,0,0,17,9.6
2604,47.4,1,2,0,1,1,1,0,30,9.4
2605,17.3,0,1,0,1,0,0,0,10,9.4
2606,9.7,1,0,0,0,1,1,0,16,8.4
2607,14.0,0,0,0,0,0,0,1,7,9.5
2608,18.5,1,1,0,1,1,1,0,26,8.6
2609,29.1,1,0,1,0,0,1,0,13,9.6
2610,47.8,0,2,1,2,2,0,0,35,9.3
2611,46.9,1,0,0,1,1,2,3,48,9.0
2612,1.8,1,0,0,0,0,1,0,10,4.9
2613,13.2,0,0,0,1,0,0,0,6,9.6
2614,35.0,0,1,0,0,1,1,0,15,9.6
2615,15.2,1,1,0,0,0,0,0,9,9.4
2616,46.5,0,2,0,1,2,0,0,26,9.4
2617,38.2,2,0,1,1,1,1,0,30,9.2
2618,44.8,0,1,2,2,1,0,0,28,9.4
2619,20.1,0,1,0,1,1,1,0,21,9.0
2620,1.0,1,0,1,0,1,0,0,14,1.0
2621,13.3,1,0,0,1,0,1,0,16,8.8
2622,12.7,0,1,1,0,1,0,0,13,9.0
2623,24.8,1,0,1,1,0,1,0,19,9.2
2624,7.3,1,0,0,1,0,0,0,11,8.5
2625,48.2,0,3,2,3,0,2,0,46,9.0
2626,25.8,0,1,1,0,0,0,0,7,9.7
2627,35.1,0,1,1,0,0,0,0,7,9.8
2628,29.4,1,0,0,0,0,0,0,5,9.8
2629,4.1,0,1,1,1,0,0,0,13,6.9
2630,15.2,1,1,1,0,0,1,0,17,8.9
2631,40.0,1,2,2,0,1,2,0,35,9.1
2632,32.9,0,0,0,0,1,0,0,6,9.8
2633,13.6,1,1,0,1,0,1,0,20,8.5
2634,33.4,1,0,1,1,1,1,0,25,9.3
2635,2.4,1,1,1,1,0,0,0,18,2.9
2636,36.3,1,0,2,2,2,1,0,40,8.9
2637,6.6,1,0,0,1,0,1,0,16,7.6
2638,26.0,1,0,1,0,1,0,0,14,9.5
2639,11.9,1,0,1,0,0,1,0,13,8.9
2640,23.9,0,1,1,0,1,0,0,13,9.5
2641,22.6,1,1,0,1,0,0,0,15,9.3
2642,28.1,1,0,1,0,0,1,0,13,9.5
2643,29.8,1,0,1,0,0,1,0,13,9.6
2644,31.0,0,1,0,1,0,1,0,15,9.5
2645,43.2,2,0,2,1,2,0,0,34,9.2
2646,12.3,1,0,1,0,1,1,0,19,8.5
2647,45.0,2,2,2,2,0,0,0,36,9.2
2648,4.2,1,0,0,0,0,0,0,5,8.8
2649,25.6,0,0,1,0,1,1,0,14,9.5
2650,22.6,1,1,0,0,1,0,0,15,9.3
2651,1.8,0,0,1,1,0,1,0,14,2.9
2652,32.7,1,1,0,0,0,0,0,9,9.7
2653,5.4,0,1,0,1,1,1,0,21,6.2
2654,34.7,0,0,0,0,1,1,0,11,9.7
2655,29.0,0,1,1,0,0,1,2,26,9.1
2656,21.5,0,1,1,0,1,1,0,18,9.2
2657,4.1,0,0,0,1,0,1,0,11,7.4
2658,45.9,1,2,2,0,0,2,0,29,9.4
2659,46.6,1,0,0,1,0,1,0,16,9.7
2660,28.9,0,0,0,1,1,1,0,17,9.4
2661,29.0,0,0,0,0,1,1,0,11,9.6
2662,25.9,1,0,1,0,1,0,0,14,9.5
2663,24.7,0,1,1,1,0,1,0,18,9.3
2664,29.9,0,0,1,1,1,0,0,15,9.5
2665,21.9,1,0,1,0,0,1,0,13,9.4
2666,46.7,1,0,2,0,1,2,0,27,9.4
2667,19.5,0,0,0,0,0,1,0,5,9.7
2668,24.9,1,0,0,1,1,0,0,17,9.3
2669,48.3,0,2,3,2,3,0,0,47,9.0
2670,48.2,0,2,3,0,1,3,0,38,9.2
2671,9.4,1,0,0,1,1,0,0,17,8.2
2672,29.9,0,1,0,1,1,1,0,21,9.3
2673,40.1,2,2,1,1,1,1,0,38,9.1
2674,14.4,0,1,0,0,1,1,0,15,9.0
2675,21.3,1,1,1,1,0,0,0,18,9.2
2676,48.7,0,0,3,1,1,0,0,21,9.6
2677,14.9,1,1,0,1,1,0,0,21,8.6
2678,12.8,0,0,1,0,1,0,0,9,9.3
2679,9.8,1,1,0,1,0,0,0,15,8.5
2680,3.6,0,1,1,0,0,0,0,7,8.1
2681,32.5,0,1,0,1,1,0,0,16,9.5
2682,6.1,0,0,1,1,0,1,0,14,7.8
2683,22.0,1,1,1,0,1,1,0,23,9.0
2684,3.5,1,1,1,0,1,1,0,23,3.7
2685,27.1,0,0,0,1,1,1,0,17,9.4
2686,14.8,1,1,0,1,0,0,0,15,9.0
2687,20.8,0,0,1,1,0,0,0,9,9.6
2688,30.5,1,0,0,0,0,1,1,17,9.4
2689,34.3,1,0,1,0,0,0,0,8,9.8
2690,8.9,0,1,0,1,1,0,0,16,8.2
2691,40.9,1,2,0,0,1,0,0,19,9.5
2692,49.8,3,2,3,1,0,1,0,43,9.1
2693,37.7,2,2,0,0,2,2,1,47,8.8
2694,23.3,1,0,0,0,1,0,0,11,9.5
2695,12.1,0,0,1,0,0,0,0,3,9.8
2696,48.9,2,1,1,3,1,3,0,56,8.9
2697,20.5,0,0,1,0,1,0,0,9,9.6
2698,43.7,1,2,2,1,1,2,0,41,9.1
2699,12.9,0,1,0,0,1,0,0,10,9.2
2700,26.2,0,0,0,0,0,1,0,5,9.8
2701,35.4,1,0,0,0,0,0,0,5,9.9
2702,17.8,0,0,1,1,1,1,0,20,8.9
2703,44.2,2,2,2,1,0,2,3,61,8.6
2704,2.5,0,1,0,1,0,1,2,29,1.0
2705,21.8,0,1,1,0,0,1,0,12,9.5
2706,40.1,1,1,0,0,2,2,0,31,9.2
2707,27.3,0,1,0,0,0,0,0,4,9.9
2708,18.3,0,1,1,0,1,1,0,18,9.0
2709,41.2,0,0,2,1,2,2,0,34,9.2
2710,40.0,0,0,2,2,0,0,0,18,9.6
2711,22.7,1,0,1,0,0,0,0,8,9.7
2712,12.6,0,0,1,0,0,0,1,10,9.2
2713,4.1,1,1,0,0,0,0,0,9,7.9
2714,2.6,0,1,0,1,1,1,0,21,2.4
2715,25.2,1,1,0,1,1,1,0,26,9.0
2716,34.1,0,0,0,1,1,1,0,17,9.5
2717,1.5,1,1,0,1,1,1,0,26,1.0
2718,7.8,1,0,1,0,1,0,0,14,8.2
2719,44.4,0,1,2,2,1,2,0,38,9.1
2720,37.2,2,0,0,2,2,1,0,39,9.0
2721,23.2,1,1,1,1,0,1,0,23,9.0
2722,49.1,2,2,3,0,3,3,0,60,8.8
2723,36.2,2,0,2,1,2,2,0,44,8.8
2724,17.9,1,1,0,0,0,1,0,14,9.2
2725,43.9,1,2,2,0,2,0,0,31,9.3
2726,42.9,1,2,0,2,2,2,0,47,8.9
2727,20.5,1,1,0,1,0,1,0,20,9.0
2728,41.1,1,0,1,2,2,2,0,42,9.0
2729,2.3,0,0,0,1,0,0,0,6,7.5
2730,41.6,0,2,2,0,0,1,0,19,9.5
2731,15.6,0,1,1,1,0,1,0,18,8.9
2732,25.5,0,1,1,1,0,1,0,18,9.3
2733,3.1,1,0,0,1,0,1,0,16,5.0
2734,26.7,0,0,1,1,0,0,0,9,9.7
2735,22.2,1,0,1,0,1,0,0,14,9.4
2736,30.8,0,1,0,0,1,0,0,10,9.7
2737,10.3,0,0,1,0,0,1,0,8,9.2
2738,9.6,1,1,0,0,1,1,0,20,7.9
2739,24.9,1,1,0,1,0,0,0,15,9.4
2740,2.6,0,1,0,0,0,1,0,9,6.7
2741,40.3,2,0,2,1,1,0,0,28,9.3
2742,49.3,1,3,3,2,2,1,0,55,8.9
2743,25.4,0,1,0,0,0,0,0,4,9.8
2744,20.8,0,0,1,1,1,0,0,15,9.3
2745,18.5,0,0,1,0,1,0,0,9,9.5
2746,42.7,0,2,0,2,1,1,0,31,9.3
2747,33.7,1,1,1,1,1,1,0,29,9.1
2748,4.3,1,0,0,0,1,1,0,16,6.4
2749,28.2,1,1,0,1,0,0,0,15,9.5
2750,45.6,0,0,0,1,0,0,0,6,9.9
2751,37.4,1,2,2,0,0,0,0,19,9.5
2752,47.4,2,1,0,2,0,2,0,36,9.2
2753,34.6,0,1,0,0,1,0,0,10,9.7
2754,16.5,0,0,1,0,1,1,0,14,9.2
2755,43.0,0,2,2,0,0,1,0,19,9.6
2756,15.8,1,1,0,0,0,1,0,14,9.1
2757,29.3,1,1,0,0,0,1,0,14,9.5
2758,7.6,1,0,1,0,0,0,0,8,9.0
2759,11.9,1,0,1,0,0,0,0,8,9.3
2760,14.3,1,1,0,1,1,1,0,26,8.2
2761,34.1,0,1,1,1,0,1,0,18,9.5
2762,48.4,0,2,3,1,1,1,0,34,9.3
2763,27.8,0,1,1,0,1,0,0,13,9.5
2764,38.1,1,0,1,1,1,2,0,30,9.2
2765,38.7,1,0,1,0,1,2,0,24,9.4
2766,17.1,1,0,1,0,0,0,0,8,9.5
2767,24.4,1,1,0,0,1,0,0,15,9.4
2768,18.1,1,1,1,0,0,1,3,38,7.9
2769,29.8,1,1,0,1,0,0,0,15,9.5
2770,11.1,0,0,0,0,1,1,0,11,9.0
2771,15.5,0,1,0,0,0,0,0,4,9.7
2772,25.8,0,1,1,0,0,1,0,12,9.5
2773,0.9,0,1,1,1,1,1,0,24,1.0
2774,1.5,1,1,0,1,1,1,0,26,1.0
2775,29.6,0,0,0,1,0,0,0,6,9.8
2776,3.3,0,0,0,1,0,0,0,6,8.3
2777,10.0,0,0,1,0,0,1,0,8,9.2
2778,12.7,0,1,1,0,1,1,0,18,8.6
2779,1.4,0,1,0,1,1,1,0,21,1.0
2780,36.0,0,1,0,1,1,0,0,16,9.6
2781,47.6,0,1,2,0,0,1,0,15,9.7
2782,34.4,1,0,1,1,1,0,0,20,9.4
2783,16.8,0,0,1,1,1,1,0,20,8.8
2784,27.9,1,0,0,1,1,1,0,22,9.2
2785,5.9,0,0,1,1,1,0,0,15,7.5
2786,38.4,0,2,2,1,2,1,0,37,9.0
2787,15.7,1,1,1,0,0,0,3,33,7.9
2788,47.7,1,2,2,1,2,1,0,42,9.1
2789,33.0,0,0,1,1,0,1,0,14,9.6
2790,10.6,1,1,1,1,1,0,0,24,7.8
2791,28.9,0,0,0,0,1,1,0,11,9.6
2792,13.8,0,1,1,0,0,0,0,7,9.5
2793,15.7,1,1,1,0,1,0,0,18,8.9
2794,9.9,0,0,0,0,1,1,0,11,8.9
2795,12.9,0,1,0,1,1,0,0,16,8.8
2796,46.6,1,1,0,1,0,0,0,15,9.7
2797,8.0,0,1,0,1,1,0,0,16,8.0
2798,5.6,1,0,0,0,1,0,0,11,8.1
2799,12.8,0,1,0,0,1,0,0,10,9.2
2800,42.2,2,0,1,0,2,2,0,35,9.2
2801,7.5,0,1,1,0,0,0,0,7,9.1
2802,34.0,1,1,0,1,1,0,0,21,9.4
2803,25.6,1,1,0,0,1,1,0,20,9.2
2804,27.1,0,1,0,0,1,1,0,15,9.4
2805,41.6,1,2,0,2,0,1,0,30,9.3
2806,31.5,0,1,1,0,1,0,0,13,9.6
2807,44.5,0,1,2,0,0,2,0,20,9.6
2808,35.9,1,0,1,0,0,1,0,13,9.6
2809,48.7,3,2,1,2,2,0,0,50,9.0
2810,31.0,0,1,1,1,1,0,2,33,8.9
2811,41.5,0,1,1,1,2,2,3,56,8.7
2812,29.7,0,1,1,1,1,1,3,45,8.5
2813,25.2,0,1,1,1,0,1,0,18,9.3
2814,11.0,1,1,1,1,1,1,0,29,7.4
2815,46.6,1,1,0,2,2,2,0,43,9.1
2816,35.6,1,0,0,1,0,0,0,11,9.7
2817,44.4,2,0,2,0,1,0,0,22,9.5
2818,18.5,0,0,0,0,0,1,0,5,9.7
2819,36.6,1,0,0,1,2,1,0,28,9.2
2820,10.9,0,0,1,0,0,0,0,3,9.7
2821,16.2,0,0,1,1,0,1,0,14,9.1
2822,37.2,1,2,2,2,0,0,0,31,9.2
2823,6.2,0,0,1,0,0,1,0,8,8.7
2824,1.2,1,1,0,1,0,0,0,15,1.0
2825,4.1,0,1,1,0,1,1,0,18,5.8
2826,14.3,1,0,1,0,1,0,3,35,7.6
2827,39.6,2,1,1,1,1,0,1,36,9.1
2828,20.0,1,0,1,1,0,0,0,14,9.3
2829,1.9,1,1,0,1,1,1,0,26,1.0
2830,6.2,1,0,0,0,1,0,0,11,8.3
2831,39.2,0,0,0,0,0,0,0,0,10.0
2832,29.6,1,0,0,1,0,1,0,16,9.5
2833,1.4,1,1,1,1,1,1,0,29,1.0
2834,29.3,1,1,1,1,1,0,0,24,9.2
2835,45.7,0,0,2,2,2,2,0,40,9.1
2836,47.9,1,0,0,0,1,0,0,11,9.8
2837,15.4,1,1,0,1,0,0,0,15,9.0
2838,29.8,1,0,0,0,0,1,0,10,9.7
2839,19.7,1,1,1,1,0,0,0,18,9.1
2840,19.6,0,1,0,0,0,0,0,4,9.8
2841,30.3,0,0,0,0,0,1,0,5,9.8
