time,latitude,longitude,speed,speed_limit,acceleration,heading,yaw_rate,steering_angle,jerk,traffic_condition,road_condition,road_type,time_of_day,sudden_brake,sudden_acceleration,sudden_stop,sudden_turn,tight_turn,speeding,anomaly_explanation
1642,43.45986,77.162,55.62,100,-3.0,276.52,0.36,0.18,-1.0,2,1,0,3,0,0,0,0,0,0,
1643,43.45996,77.161,40.75,40,-3.0,275.71,0.35,0.21,0.0,1,0,1,2,0,0,0,0,0,0,
1644,43.45999,77.16041,25.21,40,-3.0,272.91,1.85,1.58,0.0,1,0,1,3,0,0,0,0,0,0,
1645,43.46,77.15964,27.58,40,2.0,270.74,1.33,1.06,1.0,0,0,1,0,0,0,0,0,0,0,
1646,43.45999,77.15896,52.7,100,-6.53,269.16,0.27,0.14,-3.16,0,2,0,0,1,0,0,0,0,0,Sudden brake with acceleration -6.53 m/s² (below -6 threshold)
1647,43.46001,77.15848,35.75,100,-7.48,272.39,0.48,0.24,-2.0,1,0,0,2,1,0,0,0,0,0,Sudden brake with acceleration -7.48 m/s² (below -6 threshold)
1648,43.46005,77.15795,51.44,100,2.0,274.32,0.29,0.14,0.0,2,0,0,1,0,0,0,0,0,0,
1649,43.46031,77.15525,71.28,100,-3.0,275.5,0.18,0.09,-1.0,0,0,0,3,0,0,0,0,0,0,
1650,43.46068,77.15261,123.93,100,-3.0,277.98,0.46,0.23,0.0,0,3,0,1,0,0,0,0,0,1,Speeding at 123.93 km/h with limit 100 km/h (24% over)
1651,43.46087,77.15083,21.56,40,-3.0,276.09,1.42,1.35,0.0,1,2,1,3,0,0,0,0,0,0,
1652,43.46098,77.14941,22.54,60,-3.0,274.43,1.57,1.45,0.0,1,3,2,3,0,0,0,0,0,0,
1653,43.46106,77.1477,11.94,40,-3.0,272.68,2.07,2.83,0.0,2,3,1,3,0,0,0,0,0,0,
1654,43.46108,77.14724,11.83,40,2.0,272.49,0.22,0.31,1.0,2,0,1,0,0,0,0,0,0,0,
1655,43.46111,77.14668,62.12,100,2.0,273.07,0.09,0.04,0.0,1,1,0,2,0,0,0,0,0,0,
1656,43.46115,77.14618,19.98,40,-3.0,274.57,1.21,1.21,-1.0,2,0,1,1,0,0,0,0,0,0,
1657,43.46124,77.14544,30.5,100,2.0,276.93,0.66,0.49,1.0,2,2,0,0,0,0,0,0,0,0,
1658,43.46138,77.14455,26.96,40,2.0,278.94,1.25,1.02,0.0,2,1,1,2,0,0,0,0,0,0,
1659,43.46148,77.14367,71.71,100,1.51,276.48,0.37,0.18,-0.49,0,1,0,1,0,0,0,0,0,0,
1660,43.46162,77.14237,30.58,40,-3.0,276.15,0.19,0.14,-1.0,1,0,1,0,0,0,0,0,0,0,
1661,43.46167,77.14146,24.88,40,-3.0,273.14,2.01,1.73,0.0,1,0,1,0,0,0,0,0,0,0,
1662,43.46172,77.13998,13.69,40,2.0,271.93,1.29,1.64,1.0,2,0,1,1,0,0,0,0,0,0,
1663,43.46178,77.13928,76.8,100,2.0,274.9,0.44,0.22,0.0,0,1,0,2,0,0,0,0,0,0,
1664,43.46189,77.13773,34.99,40,-3.0,274.06,0.42,0.28,-1.0,1,0,1,2,0,0,0,0,0,0,
1665,43.46191,77.13719,55.73,100,-3.0,272.12,0.32,0.16,0.0,0,3,0,0,0,0,0,0,0,0,
1666,43.46196,77.13611,24.61,40,-3.0,272.65,0.36,0.31,0.0,0,2,1,1,0,0,0,0,0,0,
1667,43.4621,77.13283,27.17,40,2.0,272.44,0.13,0.1,1.0,1,1,1,1,0,0,0,0,0,0,
1668,43.46217,77.13196,62.2,100,2.0,274.6,0.32,0.16,0.0,0,2,0,3,0,0,0,0,0,0,
1669,43.4623,77.13088,47.69,100,-3.0,276.86,0.43,0.22,-1.0,2,0,0,1,0,0,0,0,0,0,
1670,43.46235,77.13034,8.99,40,-3.0,275.29,2.25,3.55,0.0,2,1,1,1,0,0,0,0,0,0,
1671,43.46241,77.12929,28.29,40,2.0,273.27,1.21,0.95,1.0,1,0,1,1,0,0,0,0,0,0,
1672,43.46243,77.12869,76.56,100,-3.0,271.91,0.2,0.1,-1.0,0,0,0,0,0,0,0,0,0,0,
1673,43.46242,77.12808,11.5,40,-1.64,306.59,53.84,36.56,0.0,0,0,1,3,0,0,0,0,1,0,Tight turn with steering angle 36.56 deg (above 35 threshold) and yaw rate 53.84 deg/s
1674,43.46239,77.12734,9.76,40,-0.52,267.68,1.87,2.84,1.0,0,3,1,3,0,0,0,0,0,0,
1675,43.46236,77.12681,15.19,40,2.0,266.76,0.91,1.08,1.0,1,2,1,3,0,0,0,0,0,0,
1676,43.46237,77.12634,18.7,40,2.0,271.22,3.76,3.93,0.0,0,2,1,1,0,0,0,0,0,0,
1677,43.4625,77.12321,42.89,40,0.04,291.68,31.24,24.99,-1.0,0,0,1,3,0,0,0,1,0,0,Sudden turn with yaw rate 31.24 deg/s (above 25 threshold) at speed 42.89 km/h
1678,43.46261,77.121,18.79,40,2.0,272.85,0.4,0.41,1.0,0,3,1,1,0,0,0,0,0,0,
1679,43.46262,77.12085,63.57,100,2.0,273.81,0.14,0.07,0.0,0,1,0,3,0,0,0,0,0,0,
1680,43.46322,77.10792,35.73,60,-3.0,272.66,0.74,0.48,-1.0,0,1,2,3,0,0,0,0,0,0,
1681,43.46333,77.10626,26.42,40,2.0,273.79,0.72,0.59,1.0,0,0,1,1,0,0,0,0,0,0,
1682,43.46348,77.10472,46.55,60,0.54,275.56,0.89,0.47,-1.0,0,0,2,3,0,0,0,0,0,0,
1683,43.46369,77.10303,27.71,40,5.63,277.08,0.93,0.74,3.63,1,2,1,3,0,1,0,0,0,0,Sudden acceleration with acceleration 5.63 m/s² (above +2 threshold)
1684,43.46392,77.10158,40.02,40,-3.0,279.01,1.23,1.01,0.0,0,0,1,2,0,0,0,0,0,0,
1685,43.46684,77.0841,17.96,40,2.0,279.48,0.41,0.44,1.0,2,3,1,3,0,0,0,0,0,0,
1686,43.46706,77.08259,50.18,60,-6.4,278.29,0.56,0.28,-3.87,0,0,2,0,1,0,0,0,0,0,Sudden brake with acceleration -6.4 m/s² (below -6 threshold)
1687,43.46728,77.08067,38.44,100,-3.0,276.54,0.26,0.13,-1.0,0,1,0,1,0,0,0,0,0,0,
1688,43.46742,77.07896,32.7,60,-3.0,274.68,1.28,0.9,0.0,2,0,2,1,0,0,0,0,0,0,
1689,43.4676,77.07587,36.32,60,-1.42,273.33,0.85,0.55,1.0,2,0,2,1,0,0,0,0,0,0,
1690,43.46783,77.07164,29.3,40,2.0,273.11,0.13,0.1,1.0,1,0,1,1,0,0,0,0,0,0,
1691,43.46789,77.07099,58.38,100,-2.08,275.27,0.34,0.17,-1.0,2,0,0,2,0,0,0,0,0,0,
1692,43.46805,77.0701,24.31,40,-3.0,280.19,3.36,2.93,-0.92,0,1,1,0,0,0,0,0,0,0,
1693,43.46812,77.06928,75.12,40,2.0,274.88,5.4,6.56,1.0,2,1,1,2,0,0,0,0,0,0,
1694,43.46814,77.06888,0.0,100,-6.36,272.86,0.3,0.15,-3.77,1,1,0,2,0,0,1,0,0,0,Sudden stop with speed drop of 75.1 km/h and hard braking (-6.36 m/s²)
1695,43.46822,77.06729,25.87,40,-3.0,272.88,0.01,0.01,-1.0,1,0,1,3,0,0,0,0,0,0,
1696,43.46822,77.06671,58.06,40,2.0,270.0,2.0,1.77,1.0,2,2,1,3,0,0,0,0,0,1,Speeding at 58.06 km/h with limit 40 km/h (45% over)
1697,43.4682,77.06539,78.69,100,2.0,269.13,0.13,0.07,0.0,1,0,0,1,0,0,0,0,0,0,
1698,43.46822,77.06475,64.7,100,-3.0,271.79,0.4,0.2,-1.0,1,0,0,0,0,0,0,0,0,0,
1699,43.46837,77.06223,52.31,60,-3.0,273.41,0.73,0.37,0.0,0,0,2,1,0,0,0,0,0,0,
1700,43.46852,77.06051,45.21,60,-3.0,274.98,0.82,0.44,0.0,1,1,2,0,0,0,0,0,0,0,
1701,43.46874,77.05881,20.74,40,-3.0,277.37,1.86,1.81,0.0,1,1,1,1,0,0,0,0,0,0,
1702,43.46884,77.05816,21.28,40,-2.17,278.75,1.04,1.0,0.83,0,3,1,0,0,0,0,0,0,0,
1703,43.46899,77.05724,15.53,40,2.0,279.26,0.5,0.59,1.0,2,0,1,0,0,0,0,0,0,0,
1704,43.46914,77.0564,45.81,100,2.0,280.12,0.17,0.09,0.0,0,3,0,1,0,0,0,0,0,0,
1705,43.46958,77.05413,20.77,40,-3.49,332.76,52.32,42.29,0.0,0,0,1,1,0,0,0,0,1,0,Tight turn with steering angle 42.29 deg (above 35 threshold) and yaw rate 52.32 deg/s
1706,43.46971,77.05347,63.7,100,0.73,281.14,0.03,0.01,-1.0,2,0,0,1,0,0,0,0,0,0,
1707,43.47003,77.05171,46.35,40,-3.0,280.3,0.46,0.33,-1.0,0,1,1,2,0,0,0,0,0,1,Speeding at 46.35 km/h with limit 40 km/h (16% over)
1708,43.4702,77.05097,47.33,100,-3.0,282.94,0.5,0.26,0.0,0,3,0,0,0,0,0,0,0,0,
1709,43.4704,77.05024,22.97,40,2.0,285.32,1.7,1.55,1.0,1,0,1,0,0,0,0,0,0,0,
1710,43.47053,77.04964,69.96,100,-7.9,282.23,0.46,0.23,-3.69,0,0,0,3,1,0,0,0,0,0,Sudden brake with acceleration -7.9 m/s² (below -6 threshold)
1711,43.47064,77.04907,58.08,100,-3.0,280.92,0.2,0.1,-1.0,1,0,0,3,0,0,0,0,0,0,
1712,43.47081,77.04797,46.6,100,-3.0,278.79,0.41,0.22,0.0,2,1,0,0,0,0,0,0,0,0,
1713,43.47087,77.04748,11.63,40,-3.0,276.98,2.17,3.01,0.0,2,2,1,0,0,0,0,0,0,0,
1714,43.4709,77.04722,30.5,40,2.0,276.58,0.22,0.17,1.0,0,0,1,2,0,0,0,0,0,0,
1715,43.47092,77.04682,66.21,100,-1.42,272.86,0.56,0.28,-1.0,2,1,0,2,0,0,0,0,0,0,
1716,43.47095,77.04581,27.11,60,-3.0,293.06,36.13,29.21,-1.0,0,3,2,2,0,0,0,1,0,0,Sudden turn with yaw rate 36.13 deg/s (above 25 threshold) at speed 27.11 km/h
1717,43.47097,77.04544,33.0,40,2.0,273.09,0.73,0.51,1.0,0,0,1,1,0,0,0,0,0,0,
1718,43.47105,77.04459,60.77,100,-3.0,275.38,0.35,0.17,-1.0,2,0,0,2,0,0,0,0,0,0,
1719,43.47117,77.04356,24.6,60,-2.36,276.65,1.11,0.97,0.64,1,1,2,3,0,0,0,0,0,0,
1720,43.47125,77.04277,55.11,60,2.0,297.67,28.34,22.67,1.0,0,0,2,3,0,0,0,1,0,0,Sudden turn with yaw rate 28.34 deg/s (above 25 threshold) at speed 55.11 km/h
1721,43.47142,77.04109,31.96,40,-3.0,275.78,0.0,0.0,-1.0,1,1,1,2,0,0,0,0,0,0,
1722,43.47147,77.03986,35.94,40,-3.0,272.33,1.69,1.1,0.0,0,0,1,2,0,0,0,0,0,0,
1723,43.47144,77.03869,18.78,40,-3.0,268.53,3.19,3.33,0.0,0,3,1,3,0,0,0,0,0,0,
1724,43.47132,77.03759,28.37,60,2.0,263.77,3.71,2.9,1.0,1,2,2,2,0,0,0,0,0,0,
1725,43.47115,77.03668,49.41,60,2.0,288.28,39.28,31.43,0.0,0,1,2,1,0,0,0,1,0,0,Sudden turn with yaw rate 39.28 deg/s (above 25 threshold) at speed 49.41 km/h
1726,43.47096,77.03601,42.6,60,2.0,254.17,2.87,1.64,0.0,1,0,2,3,0,0,0,0,0,0,
1727,43.47081,77.03559,80.99,100,2.0,250.35,0.57,0.29,0.0,0,0,0,0,0,0,0,0,0,0,
1728,43.47037,77.03448,70.29,100,-5.03,248.38,0.3,0.15,-2.6,0,0,0,1,1,0,0,0,0,0,Sudden brake with acceleration -5.03 m/s² (below -6 threshold)
1729,43.46975,77.03339,50.6,40,0.09,240.37,5.83,5.38,1.0,1,0,1,1,0,0,0,0,0,0,
1730,43.46829,77.03115,40.0,100,-1.8,286.86,55.33,45.61,1.0,0,0,0,3,0,0,0,0,1,0,Tight turn with steering angle 45.61 deg (above 35 threshold) and yaw rate 55.33 deg/s
1731,43.46554,77.02695,77.09,100,-3.0,236.78,0.02,0.01,-1.0,0,1,0,3,0,0,0,0,0,0,
1732,43.46401,77.02465,10.86,40,-3.0,236.37,0.53,0.76,0.0,2,2,1,2,0,0,0,0,0,0,
1733,43.4603,77.01906,40.44,100,2.0,236.43,0.01,0.01,1.0,2,2,0,2,0,0,0,0,0,0,
1734,43.45909,77.01723,74.13,100,-3.0,236.53,0.01,0.01,-1.0,0,0,0,3,0,0,0,0,0,0,
1735,43.45876,77.01673,23.91,40,2.0,236.58,0.03,0.03,1.0,0,1,1,1,0,0,0,0,0,0,
1736,43.45679,77.0137,82.41,100,-3.0,236.97,0.06,0.03,-1.0,0,1,0,2,0,0,0,0,0,0,
1737,43.44892,77.00178,6.88,40,-3.0,236.57,0.68,1.21,0.0,2,3,1,0,0,0,0,0,0,0,
1738,43.44731,76.99943,22.49,40,2.0,235.58,0.71,0.66,1.0,0,1,1,0,0,0,0,0,0,0,
1739,43.44616,76.9976,73.96,100,2.0,237.85,0.34,0.17,0.0,0,0,0,3,0,0,0,0,0,0,
1740,43.44371,76.99386,33.48,40,-3.0,236.77,0.56,0.39,-1.0,1,0,1,2,0,0,0,0,0,0,
1741,43.44189,76.99111,60.38,100,2.0,236.5,0.04,0.02,1.0,0,1,0,2,0,0,0,0,0,0,
1742,43.44057,76.98912,45.76,100,-3.0,236.44,0.01,0.01,-1.0,0,3,0,0,0,0,0,0,0,0,
1743,43.43988,76.98805,33.71,40,2.0,237.18,0.38,0.26,1.0,0,0,1,0,0,0,0,0,0,0,
1744,43.43981,76.98794,129.33,100,1.47,237.53,0.06,0.03,-0.53,1,2,0,1,0,0,0,0,0,1,Speeding at 129.33 km/h with limit 100 km/h (29% over)
1745,43.43894,76.98666,37.23,60,-3.0,235.8,1.07,0.68,-1.0,2,1,2,1,0,0,0,0,0,0,
1746,43.43873,76.98641,38.74,40,2.0,229.97,2.66,1.64,1.0,0,0,1,2,0,0,0,0,0,0,
1747,43.43855,76.98627,57.46,100,2.0,217.87,1.94,0.97,0.0,1,1,0,0,0,0,0,0,0,0,
1748,43.43838,76.98622,73.18,100,-3.0,196.39,3.22,1.61,-1.0,0,0,0,1,0,0,0,0,0,0,
1749,43.43822,76.98621,35.64,40,-3.0,216.7,44.41,35.53,0.0,0,1,1,3,0,0,0,1,0,0,Sudden turn with yaw rate 44.41 deg/s (above 25 threshold) at speed 35.64 km/h
1750,43.43804,76.98626,65.56,100,2.0,164.48,2.87,1.43,1.0,1,1,0,0,0,0,0,0,0,0,
1751,43.43789,76.98637,93.44,100,2.0,143.75,3.11,1.55,0.0,0,0,0,3,0,0,0,0,0,0,
1752,43.43774,76.98653,79.26,100,-3.0,133.15,1.59,0.79,-1.0,1,0,0,1,0,0,0,0,0,0,
1753,43.43762,76.98676,38.63,40,-3.0,117.55,7.15,4.41,0.0,0,0,1,1,0,0,0,0,0,0,
1754,43.4375,76.98709,11.09,40,-0.72,109.98,9.41,13.38,1.0,1,3,1,2,0,0,0,0,0,0,
1755,43.43738,76.98736,36.9,60,2.0,113.96,2.47,1.58,1.0,1,0,2,2,0,0,0,0,0,0,
1756,43.43725,76.98757,77.22,100,-1.41,121.76,1.17,0.58,-1.0,0,0,0,3,0,0,0,0,0,0,
1757,43.43712,76.98771,33.52,40,-3.0,132.88,5.77,3.98,-1.0,0,0,1,1,0,0,0,0,0,0,
1758,43.43698,76.9878,62.52,100,2.0,147.26,2.16,1.08,1.0,1,1,0,1,0,0,0,0,0,0,
1759,43.4368,76.98786,54.12,100,2.0,161.57,2.42,1.21,0.0,2,0,0,0,0,0,0,0,0,0,
1760,43.43652,76.98789,67.48,100,2.0,173.88,1.85,0.92,0.0,1,0,0,0,0,0,0,0,0,0,
1761,43.43568,76.98786,75.4,100,-3.0,182.05,1.22,0.61,-1.0,1,0,0,3,0,0,0,0,0,0,
1762,43.43568,76.98786,41.59,100,2.0,0.0,25.0,14.54,1.0,2,2,0,3,0,0,0,0,0,0,
1763,43.4333,76.9875,83.94,100,-3.0,188.6,25.0,12.5,-1.0,0,0,0,2,0,0,0,0,0,0,
1764,43.43073,76.98712,33.8,40,-3.0,188.41,0.1,0.07,0.0,2,0,1,0,0,0,0,0,0,0,
1765,43.42975,76.98696,20.08,40,-1.9,189.27,0.69,0.69,1.0,1,3,1,2,0,0,0,0,0,0,
1766,43.42943,76.98691,29.24,40,2.0,188.88,0.23,0.18,1.0,2,0,1,2,0,0,0,0,0,0,
1767,43.42899,76.98683,63.48,100,-0.28,190.3,0.21,0.11,-1.0,0,2,0,1,0,0,0,0,0,0,
1768,43.42821,76.9867,52.76,40,-3.0,189.46,0.5,0.39,-1.0,0,3,1,1,0,0,0,0,0,0,
1769,43.4266,76.98639,0.0,100,-7.46,190.9,0.25,0.12,-2.12,0,2,0,3,0,0,1,0,0,0,Sudden stop with speed drop of 52.8 km/h and hard braking (-7.46 m/s²)
1770,43.4266,76.98639,55.66,60,-3.0,0.0,25.0,12.5,-1.0,0,0,2,1,0,0,0,0,0,0,
1771,43.4261,76.98619,33.97,100,-3.0,201.8,25.0,17.06,0.0,2,3,0,3,0,0,0,0,0,0,
1772,43.42587,76.98608,17.45,40,2.0,205.56,3.35,3.66,1.0,2,0,1,1,0,0,0,0,0,0,
1773,43.42567,76.98594,40.53,60,2.0,214.99,5.39,3.2,0.0,0,1,2,2,0,0,0,0,0,0,
1774,43.4255,76.9858,25.62,40,-3.0,219.47,2.93,2.46,-1.0,1,0,1,2,0,0,0,0,0,0,
1775,43.42535,76.9856,30.49,40,-3.0,233.13,7.7,5.7,0.0,1,0,1,2,0,0,0,0,0,0,
1776,43.42518,76.98533,13.16,40,2.0,237.8,5.15,6.67,1.0,2,3,1,3,0,0,0,0,0,0,
1777,43.42504,76.98496,65.64,100,2.0,249.27,1.72,0.86,0.0,0,1,0,3,0,0,0,0,0,0,
1778,43.4243,76.98208,48.28,60,-3.0,255.59,3.08,1.59,-1.0,0,0,2,0,0,0,0,0,0,0,
1779,43.42423,76.98178,30.04,40,-3.0,256.87,0.73,0.55,0.0,1,1,1,0,0,0,0,0,0,0,
1780,43.4242,76.9815,30.45,40,-0.57,263.88,3.96,2.94,1.0,0,0,1,0,0,0,0,0,0,0,
1781,43.42417,76.98115,28.66,60,2.0,280.64,40.88,32.71,1.0,0,3,2,2,0,0,0,1,0,0,Sudden turn with yaw rate 40.88 deg/s (above 25 threshold) at speed 28.66 km/h
1782,43.42417,76.98083,49.19,100,-0.24,270.0,0.9,0.46,-1.0,1,1,0,0,0,0,0,0,0,0,
1783,43.4242,76.98043,28.1,40,-3.0,274.29,2.59,2.04,-1.0,0,2,1,1,0,0,0,0,0,0,
1784,43.4242,76.98043,27.16,40,-0.56,0.0,25.0,20.18,1.0,0,0,1,3,0,0,0,0,0,0,
1785,43.42439,76.97942,78.95,40,2.0,280.65,25.0,20.41,1.0,0,3,1,0,0,0,0,0,0,0,
1786,43.42457,76.97836,0.0,100,-6.82,279.64,0.15,0.08,-2.27,0,0,0,0,0,0,1,0,0,0,Sudden stop with speed drop of 79.0 km/h and hard braking (-6.82 m/s²)
1787,43.42465,76.97787,26.84,40,-3.0,279.27,0.23,0.19,-1.0,0,0,1,0,0,0,0,0,0,0,
1788,43.42476,76.97689,33.39,60,2.0,276.4,1.94,1.34,1.0,1,0,2,2,0,0,0,0,0,0,
1789,43.42606,76.96372,100.74,100,2.0,275.64,0.12,0.06,0.0,0,0,0,1,0,0,0,0,0,0,
1790,43.42676,76.95616,76.13,100,-6.16,275.29,0.05,0.03,-3.85,0,1,0,2,1,0,0,0,0,0,Sudden brake with acceleration -6.16 m/s² (below -6 threshold)
1791,43.42769,76.94593,64.92,100,-3.0,275.19,0.01,0.01,0.0,0,2,0,2,0,0,0,0,0,0,
1792,43.42772,76.94561,41.68,60,2.83,275.36,0.09,0.05,2.83,1,1,2,3,0,1,0,0,0,0,Sudden acceleration with acceleration 2.83 m/s² (above +2 threshold)
1793,43.42897,76.93212,76.28,60,2.0,275.29,0.04,0.02,1.0,0,0,2,3,0,0,0,0,0,1,Speeding at 76.28 km/h with limit 60 km/h (27% over)
1794,43.42897,76.93212,84.92,100,2.0,0.0,25.0,12.5,0.0,0,0,0,2,0,0,0,0,0,0,
1795,43.42903,76.9316,62.21,100,-3.0,276.58,25.0,12.5,-1.0,0,2,0,1,0,0,0,0,0,0,
1796,43.42955,76.9257,57.26,100,-3.0,275.04,0.25,0.12,0.0,1,1,0,2,0,0,0,0,0,0,
1797,43.42967,76.92462,33.44,40,-0.51,276.34,0.68,0.47,1.0,0,0,1,2,0,0,0,0,0,0,
1798,43.42983,76.92343,56.05,60,2.0,277.66,0.56,0.28,1.0,0,0,2,2,0,0,0,0,0,0,
1799,43.42998,76.9225,42.52,60,2.0,297.05,42.14,33.71,0.0,1,0,2,0,0,0,0,1,0,0,Sudden turn with yaw rate 42.14 deg/s (above 25 threshold) at speed 42.52 km/h
1800,43.43018,76.92139,40.0,100,-2.7,346.15,51.11,36.27,-1.0,0,0,0,1,0,0,0,0,1,0,Tight turn with steering angle 36.27 deg (above 35 threshold) and yaw rate 51.11 deg/s
1801,43.43049,76.91996,33.24,40,-3.0,282.23,1.06,0.73,0.0,0,0,1,2,0,0,0,0,0,0,
1802,43.43162,76.91447,47.91,100,-3.0,281.63,0.11,0.06,0.0,0,3,0,2,0,0,0,0,0,0,
1803,43.43186,76.91343,24.7,40,-3.0,282.99,0.92,0.79,0.0,0,0,1,2,0,0,0,0,0,0,
1804,43.43206,76.91251,31.55,40,-6.58,282.26,0.4,0.29,-3.47,0,0,1,3,1,0,0,0,0,0,Sudden brake with acceleration -6.58 m/s² (below -6 threshold)
1805,43.43217,76.91194,11.64,40,-0.77,280.92,0.71,0.49,-1.0,0,0,1,3,0,0,0,0,0,0,
1806,43.43225,76.9115,29.7,40,-3.0,280.3,0.36,0.27,-1.0,0,0,1,3,0,0,0,0,0,0,
1807,43.43232,76.91109,23.17,40,-3.0,279.69,0.44,0.4,0.0,2,3,1,0,0,0,0,0,0,0,
1808,43.43239,76.91058,19.3,40,2.0,277.82,1.54,1.58,1.0,1,3,1,3,0,0,0,0,0,0,
1809,43.43244,76.91024,43.12,60,0.93,278.37,0.3,0.17,-1.0,0,0,2,2,0,0,0,0,0,0,
1810,43.43249,76.90967,21.52,40,-3.0,275.01,2.53,2.41,-1.0,1,1,1,1,0,0,0,0,0,0,
1811,43.43252,76.90918,23.24,40,-2.95,314.21,54.68,42.0,1.0,0,0,1,0,0,0,0,0,1,0,Tight turn with steering angle 42.0 deg (above 35 threshold) and yaw rate 54.68 deg/s
1812,43.43254,76.90883,22.22,40,2.0,273.27,0.17,0.16,1.0,2,0,1,0,0,0,0,0,0,0,
1813,43.43255,76.90819,48.43,60,2.0,270.9,1.16,0.59,0.0,0,1,2,1,0,0,0,0,0,0,
1814,43.43255,76.9079,97.46,100,-3.0,270.0,0.13,0.07,-1.0,0,0,0,2,0,0,0,0,0,0,
1815,43.43254,76.9075,33.75,60,-3.0,268.57,0.96,0.66,0.0,1,2,2,0,0,0,0,0,0,0,
1816,43.43253,76.90709,22.46,40,-1.39,308.14,46.01,39.43,1.0,1,1,1,2,0,0,0,0,1,0,Tight turn with steering angle 39.43 deg (above 35 threshold) and yaw rate 46.01 deg/s
1817,43.4325,76.90662,100.9,100,-3.0,266.35,0.34,0.17,-1.0,0,0,0,1,0,0,0,0,0,0,
1818,43.43246,76.90604,14.87,40,-3.0,266.05,0.29,0.36,0.0,0,1,1,0,0,0,0,0,0,0,
1819,43.43242,76.9057,28.11,40,2.0,263.29,1.67,1.31,1.0,2,0,1,0,0,0,0,0,0,0,
1820,43.43238,76.90539,59.73,40,2.0,262.65,0.35,0.25,0.0,0,2,1,1,0,0,0,0,0,1,Speeding at 59.73 km/h with limit 40 km/h (49% over)
1821,43.43229,76.90484,63.23,100,-0.84,260.71,0.29,0.15,-1.0,1,2,0,3,0,0,0,0,0,0,
1822,43.43218,76.90428,29.49,40,-3.0,258.89,1.06,0.8,-1.0,0,1,1,3,0,0,0,0,0,0,
1823,43.43218,76.90428,33.73,40,2.0,0.0,25.0,17.15,1.0,0,0,1,1,0,0,0,0,0,0,
1824,43.432,76.90342,65.0,100,2.0,258.18,25.0,12.5,0.0,1,0,0,0,0,0,0,0,0,0,
1825,43.43189,76.90299,84.34,100,-3.0,255.65,0.38,0.19,-1.0,0,0,0,3,0,0,0,0,0,0,
1826,43.43178,76.90255,26.29,40,-3.0,255.96,0.2,0.17,0.0,0,0,1,0,0,0,0,0,0,0,
1827,43.43155,76.90179,52.64,60,2.0,253.16,1.26,0.63,1.0,0,1,2,3,0,0,0,0,0,0,
1828,43.43088,76.89963,32.66,40,2.0,252.77,0.21,0.15,0.0,0,0,1,2,0,0,0,0,0,0,
1829,43.43084,76.89951,59.17,100,2.0,251.57,0.19,0.09,0.0,2,0,0,3,0,0,0,0,0,0,
1830,43.42863,76.89222,39.78,60,2.0,253.14,0.91,0.55,0.0,2,0,2,2,0,0,0,0,0,0,
1831,43.42837,76.89142,80.18,100,2.0,252.0,0.17,0.09,0.0,0,0,0,2,0,0,0,0,0,0,
1832,43.4264,76.88486,78.51,100,-3.0,253.28,0.19,0.1,-1.0,0,1,0,2,0,0,0,0,0,0,
1833,43.42608,76.88381,27.51,60,-3.0,253.05,0.19,0.15,0.0,2,0,2,0,0,0,0,0,0,0,
1834,43.4259,76.88322,14.6,40,2.0,253.03,0.02,0.02,1.0,0,0,1,0,0,0,0,0,0,0,
1835,43.4257,76.88264,36.33,60,2.0,250.97,1.3,0.84,0.0,2,0,2,3,0,0,0,0,0,0,
1836,43.42544,76.88186,70.14,100,-3.0,251.57,0.09,0.04,-1.0,0,1,0,3,0,0,0,0,0,0,
1837,43.42512,76.88096,23.34,40,-3.0,250.43,0.8,0.72,0.0,1,0,1,2,0,0,0,0,0,0,
1838,43.42494,76.8805,36.94,60,2.0,248.63,1.11,0.71,1.0,2,0,2,3,0,0,0,0,0,0,
1839,43.42476,76.88004,37.22,40,-6.81,248.63,0.0,0.0,-2.89,0,0,1,1,1,0,0,0,0,0,Sudden brake with acceleration -6.81 m/s² (below -6 threshold)
1840,43.42476,76.88004,22.06,100,2.0,0.0,25.0,12.5,0.0,1,0,0,2,0,0,0,0,0,0,
1841,43.42451,76.87938,50.71,100,-3.0,249.25,25.0,12.5,-1.0,2,2,0,2,0,0,0,0,0,0,
1842,43.42439,76.87901,16.66,40,-3.0,252.03,2.56,2.88,0.0,1,3,1,3,0,0,0,0,0,0,
1843,43.42432,76.87876,31.43,40,4.33,254.36,1.28,0.93,2.69,0,0,1,0,0,1,0,0,0,0,Sudden acceleration with acceleration 4.33 m/s² (above +2 threshold)
1844,43.42428,76.87859,45.94,100,-0.16,256.76,0.36,0.18,-1.0,1,1,0,1,0,0,0,0,0,0,
1845,43.42425,76.87839,31.04,40,4.42,261.47,2.61,1.91,3.43,1,0,1,2,0,1,0,0,0,0,Sudden acceleration with acceleration 4.42 m/s² (above +2 threshold)
1846,43.42423,76.87817,36.95,60,-3.0,264.81,2.19,1.48,0.0,2,0,2,0,0,0,0,0,0,0,
1847,43.42423,76.87794,20.55,40,-3.0,270.0,4.07,3.99,0.0,2,0,1,0,0,0,0,0,0,0,
1848,43.42424,76.87778,25.97,40,2.0,273.58,2.31,1.93,1.0,0,0,1,3,0,0,0,0,0,0,
1849,43.42426,76.8776,87.42,100,2.0,276.34,0.41,0.21,0.0,0,0,0,3,0,0,0,0,0,0,
